"ID","SKU","Title","Rack Id","Quantity","Expiry Date","MRP","isFBA"
"167510","PT0031-000250BP","Coriander Powder (Dhania Powder) | 250 g | Brown Pouch","CCX1","1","03/31/2026","250.00","1"
"167510","PT0031-000250BP","Coriander Powder (Dhania Powder) | 250 g | Brown Pouch","N21","10","-","250.00",""
"166683","PT0032","Coriander Seeds, Khada Dhania","M11","19050","-","162.96",""
"167511","PT0032-000250BP","Coriander Seeds (Khada Dhania) | 250 g | Brown Pouch","BLR7","15","08/31/2025","225.00","1"
"167511","PT0032-000250BP","Coriander Seeds (Khada Dhania) | 250 g | Brown Pouch","BOM5","1","08/31/2025","225.00","1"
"167511","PT0032-000250BP","Coriander Seeds (Khada Dhania) | 250 g | Brown Pouch","BOM7","1","08/31/2025","225.00","1"
"167511","PT0032-000250BP","Coriander Seeds (Khada Dhania) | 250 g | Brown Pouch","CCX1","1","08/31/2025","225.00","1"
"167511","PT0032-000250BP","Coriander Seeds (Khada Dhania) | 250 g | Brown Pouch","DEL2","1","-","225.00","1"
"167511","PT0032-000250BP","Coriander Seeds (Khada Dhania) | 250 g | Brown Pouch","DEL5","9","08/31/2025","225.00","1"
"167511","PT0032-000250BP","Coriander Seeds (Khada Dhania) | 250 g | Brown Pouch","GAX1","1","08/31/2025","225.00","1"
"167511","PT0032-000250BP","Coriander Seeds (Khada Dhania) | 250 g | Brown Pouch","HYD8","4","08/31/2025","225.00","1"
"167511","PT0032-000250BP","Coriander Seeds (Khada Dhania) | 250 g | Brown Pouch","LKO1","7","08/31/2025","225.00","1"
"167511","PT0032-000250BP","Coriander Seeds (Khada Dhania) | 250 g | Brown Pouch","MAA4","1","08/31/2025","225.00","1"
"167511","PT0032-000250BP","Coriander Seeds (Khada Dhania) | 250 g | Brown Pouch","PNQ3","3","08/31/2025","225.00","1"
"167511","PT0032-000250BP","Coriander Seeds (Khada Dhania) | 250 g | Brown Pouch","R12","6","-","225.00",""
"167511","PT0032-000250BP","Coriander Seeds (Khada Dhania) | 250 g | Brown Pouch","TW","90","-","225.00","1"
"167511","PT0032-000250BP","Coriander Seeds (Khada Dhania) | 250 g | Brown Pouch","WT","21","08/31/2025","225.00","1"
"166685","PT0033","Fennel Seeds, Saunf","M11","142825","-","292.00",""
"168668","PT0033-000050GB","Fennel Seeds (Saunf) | 50 g | Glass Bottle","BLR7","2","02/28/2025","299.00","1"
"168668","PT0033-000050GB","Fennel Seeds (Saunf) | 50 g | Glass Bottle","BLR8","1","02/28/2025","299.00","1"
"168668","PT0033-000050GB","Fennel Seeds (Saunf) | 50 g | Glass Bottle","CCX2","1","02/28/2025","299.00","1"
"168668","PT0033-000050GB","Fennel Seeds (Saunf) | 50 g | Glass Bottle","DEL4","4","02/28/2025","299.00","1"
"168668","PT0033-000050GB","Fennel Seeds (Saunf) | 50 g | Glass Bottle","DEL5","9","02/28/2025","299.00","1"
"168668","PT0033-000050GB","Fennel Seeds (Saunf) | 50 g | Glass Bottle","HYD8","1","02/28/2025","299.00","1"
"168669","PT0033-000125GB","Fennel Seeds (Saunf) | 125 g | Glass Bottle","BLR7","1","02/28/2025","355.00","1"
"168669","PT0033-000125GB","Fennel Seeds (Saunf) | 125 g | Glass Bottle","BLR8","19","02/28/2025","355.00","1"
"168669","PT0033-000125GB","Fennel Seeds (Saunf) | 125 g | Glass Bottle","BOM5","17","02/28/2025","355.00","1"
"168669","PT0033-000125GB","Fennel Seeds (Saunf) | 125 g | Glass Bottle","BOM7","9","02/28/2025","355.00","1"
"168669","PT0033-000125GB","Fennel Seeds (Saunf) | 125 g | Glass Bottle","CCX1","17","02/28/2025","355.00","1"
"168669","PT0033-000125GB","Fennel Seeds (Saunf) | 125 g | Glass Bottle","CCX2","18","02/28/2025","355.00","1"
"168669","PT0033-000125GB","Fennel Seeds (Saunf) | 125 g | Glass Bottle","DEL4","12","02/28/2025","355.00","1"
"168669","PT0033-000125GB","Fennel Seeds (Saunf) | 125 g | Glass Bottle","HYD8","33","02/28/2025","355.00","1"
"168669","PT0033-000125GB","Fennel Seeds (Saunf) | 125 g | Glass Bottle","LKO1","1","02/28/2025","355.00","1"
"168669","PT0033-000125GB","Fennel Seeds (Saunf) | 125 g | Glass Bottle","TW","2","02/28/2025","355.00","1"
"167512","PT0033-000250BP","Fennel Seeds (Saunf) | 250 g | Brown Pouch","BLR7","39","02/28/2025","450.00","1"
"167512","PT0033-000250BP","Fennel Seeds (Saunf) | 250 g | Brown Pouch","BLR8","15","02/28/2025","450.00","1"
"167512","PT0033-000250BP","Fennel Seeds (Saunf) | 250 g | Brown Pouch","BOM5","41","02/28/2025","450.00","1"
"167512","PT0033-000250BP","Fennel Seeds (Saunf) | 250 g | Brown Pouch","BOM7","42","05/31/2025","450.00","1"
"167512","PT0033-000250BP","Fennel Seeds (Saunf) | 250 g | Brown Pouch","CCX2","34","02/28/2025","450.00","1"
"167512","PT0033-000250BP","Fennel Seeds (Saunf) | 250 g | Brown Pouch","CJB1","5","02/28/2025","450.00","1"
"167512","PT0033-000250BP","Fennel Seeds (Saunf) | 250 g | Brown Pouch","DED4","38","02/28/2025","450.00","1"
"167512","PT0033-000250BP","Fennel Seeds (Saunf) | 250 g | Brown Pouch","DEL4","55","02/28/2025","450.00","1"
"167512","PT0033-000250BP","Fennel Seeds (Saunf) | 250 g | Brown Pouch","DEL5","40","02/28/2025","450.00","1"
"167512","PT0033-000250BP","Fennel Seeds (Saunf) | 250 g | Brown Pouch","HYD3","38","02/28/2025","450.00","1"
"167512","PT0033-000250BP","Fennel Seeds (Saunf) | 250 g | Brown Pouch","HYD8","11","02/28/2025","450.00","1"
"167512","PT0033-000250BP","Fennel Seeds (Saunf) | 250 g | Brown Pouch","LKO1","1","02/28/2025","450.00","1"
"167512","PT0033-000250BP","Fennel Seeds (Saunf) | 250 g | Brown Pouch","PNQ3","1","02/28/2025","450.00","1"
"176633","PT0033-000350BP","Fennel Seeds (Saunf) | 350 g | Brown Pouch","BLR5","1","-","550.00","1"
"176633","PT0033-000350BP","Fennel Seeds (Saunf) | 350 g | Brown Pouch","BOM5","1","-","550.00","1"
"176633","PT0033-000350BP","Fennel Seeds (Saunf) | 350 g | Brown Pouch","MAA4","11","-","550.00","1"
"176633","PT0033-000350BP","Fennel Seeds (Saunf) | 350 g | Brown Pouch","WT","1","-","550.00","1"
"176518","PT0033-000850BP","Fennel Seeds (Saunf) | 850 g | Brown Pouch","TW","10","-","750.00","1"
"166688","PT0034","Fenugreek Seeds, Methi Dana","M12","43110","-","109.10",""
"168670","PT0034-000100GB","Fenugreek Seeds (Methi Dana) | 100 g | Glass Bottle","B45","1","-","259.00",""
"168670","PT0034-000100GB","Fenugreek Seeds (Methi Dana) | 100 g | Glass Bottle","CCX2","7","04/30/2025","259.00","1"
"168670","PT0034-000100GB","Fenugreek Seeds (Methi Dana) | 100 g | Glass Bottle","R13","1","-","259.00",""
"167514","PT0034-000250BP","Fenugreek Seeds (Methi Dana) | 250 g | Brown Pouch","BLR8","18","09/30/2025","309.00","1"
"167514","PT0034-000250BP","Fenugreek Seeds (Methi Dana) | 250 g | Brown Pouch","DEL4","1","09/30/2025","309.00","1"
"167514","PT0034-000250BP","Fenugreek Seeds (Methi Dana) | 250 g | Brown Pouch","DEL5","8","09/30/2025","309.00","1"
"167514","PT0034-000250BP","Fenugreek Seeds (Methi Dana) | 250 g | Brown Pouch","GAX1","11","09/30/2025","309.00","1"
"167514","PT0034-000250BP","Fenugreek Seeds (Methi Dana) | 250 g | Brown Pouch","WT","2","09/30/2025","309.00","1"
"168671","PT0034-000250GB","Fenugreek Seeds (Methi Dana) | 250 g | Glass Bottle","BOM5","13","04/30/2025","339.00","1"
"168671","PT0034-000250GB","Fenugreek Seeds (Methi Dana) | 250 g | Glass Bottle","CCX2","1","04/30/2025","339.00","1"
"168671","PT0034-000250GB","Fenugreek Seeds (Methi Dana) | 250 g | Glass Bottle","DEL4","1","04/30/2025","339.00","1"
"168671","PT0034-000250GB","Fenugreek Seeds (Methi Dana) | 250 g | Glass Bottle","PNQ3","3","12/31/2024","339.00","1"
"176634","PT0034-000350BP","Fenugreek Seeds (Methi Dana) | 350 g | Brown Pouch","CCX1","6","-","395.00","1"
"176634","PT0034-000350BP","Fenugreek Seeds (Methi Dana) | 350 g | Brown Pouch","CCX2","2","-","395.00","1"
"176634","PT0034-000350BP","Fenugreek Seeds (Methi Dana) | 350 g | Brown Pouch","WT","9","-","395.00","1"
"166562","PT0035","Flax Seeds, Alsi","M11","11810","-","87.96",""
"167515","PT0035-000250BP","Flax Seeds (Alsi) | 250 g | Brown Pouch","CCX1","15","02/28/2025","225.00","1"
"166690","PT0036","Mustard Seeds, Rai Micro","M12","21405","-","114.00",""
"171140","PT0036-000090GB","Mustard Seeds (Rai Micro) | 90 g | Glass Bottle","BOM5","11","09/18/2025","200.00","1"
"171140","PT0036-000090GB","Mustard Seeds (Rai Micro) | 90 g | Glass Bottle","BOM7","2","09/18/2025","200.00","1"
"171140","PT0036-000090GB","Mustard Seeds (Rai Micro) | 90 g | Glass Bottle","GAX1","2","09/18/2025","200.00","1"
"171141","PT0036-000100BP","Mustard Seeds (Rai Micro) | 100 g | Brown Pouch","BOM7","3","08/31/2025","90.00","1"
"171141","PT0036-000100BP","Mustard Seeds (Rai Micro) | 100 g | Brown Pouch","DEL5","3","08/31/2025","90.00","1"
"171141","PT0036-000100BP","Mustard Seeds (Rai Micro) | 100 g | Brown Pouch","MAA4","13","08/31/2025","90.00","1"
"171090","PT0036-000225GB","Mustard Seeds (Rai Micro) | 225 g | Glass Bottle","BLR8","13","03/31/2025","279.00","1"
"167516","PT0036-000250BP","Mustard Seeds (Rai Micro) | 250 g | Brown Pouch","BLR7","13","09/30/2024","250.00","1"
"167516","PT0036-000250BP","Mustard Seeds (Rai Micro) | 250 g | Brown Pouch","BLR8","10","09/30/2024","250.00","1"
"167516","PT0036-000250BP","Mustard Seeds (Rai Micro) | 250 g | Brown Pouch","BOM5","9","09/30/2024","250.00","1"
"167516","PT0036-000250BP","Mustard Seeds (Rai Micro) | 250 g | Brown Pouch","DEL4","1","09/30/2024","250.00","1"
"176636","PT0036-000350BP","Mustard Seeds (Rai Micro) | 350 g | Brown Pouch","CCX1","8","-","255.00","1"
"166692","PT0037","Mustard Seeds, Rai Big","M12","51425","-","99.00",""
"171089","PT0037-000090GB","Mustard Seeds (Rai Big) | 90 g | Glass Bottle","CCX1","6","09/30/2025","199.00","1"
"171089","PT0037-000090GB","Mustard Seeds (Rai Big) | 90 g | Glass Bottle","GAX1","3","09/30/2025","199.00","1"
"171088","PT0037-000100BP","Mustard Seeds (Rai Big) | 100 g | Brown Pouch","BLR7","3","04/30/2025","110.00","1"
"171088","PT0037-000100BP","Mustard Seeds (Rai Big) | 100 g | Brown Pouch","BLR8","20","04/30/2025","110.00","1"
"171088","PT0037-000100BP","Mustard Seeds (Rai Big) | 100 g | Brown Pouch","BOM5","1","04/30/2025","110.00","1"
"171088","PT0037-000100BP","Mustard Seeds (Rai Big) | 100 g | Brown Pouch","CCX2","2","04/30/2025","110.00","1"
"171088","PT0037-000100BP","Mustard Seeds (Rai Big) | 100 g | Brown Pouch","CJB1","5","04/30/2025","110.00","1"
"171088","PT0037-000100BP","Mustard Seeds (Rai Big) | 100 g | Brown Pouch","DED4","4","04/30/2025","110.00","1"
"171088","PT0037-000100BP","Mustard Seeds (Rai Big) | 100 g | Brown Pouch","DEL4","3","03/31/2025","110.00","1"
"171088","PT0037-000100BP","Mustard Seeds (Rai Big) | 100 g | Brown Pouch","DEL5","8","04/30/2025","110.00","1"
"171088","PT0037-000100BP","Mustard Seeds (Rai Big) | 100 g | Brown Pouch","HYD8","6","03/31/2025","110.00","1"
"171088","PT0037-000100BP","Mustard Seeds (Rai Big) | 100 g | Brown Pouch","LKO1","6","03/31/2025","110.00","1"
"171088","PT0037-000100BP","Mustard Seeds (Rai Big) | 100 g | Brown Pouch","MAA4","3","04/30/2025","110.00","1"
"171088","PT0037-000100BP","Mustard Seeds (Rai Big) | 100 g | Brown Pouch","R11","55","04/30/2025","110.00",""
"166693","PT0037-000225GB","Mustard Seeds (Rai Big) | 225 g | Glass Bottle","BLR8","4","10/31/2024","279.00","1"
"166693","PT0037-000225GB","Mustard Seeds (Rai Big) | 225 g | Glass Bottle","BOM5","3","10/31/2024","279.00","1"
"166693","PT0037-000225GB","Mustard Seeds (Rai Big) | 225 g | Glass Bottle","CCX2","2","10/31/2024","279.00","1"
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","BLR7","5","02/28/2025","299.00","1"
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","BLR8","21","02/28/2025","299.00","1"
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","BOM5","48","02/28/2025","299.00","1"
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","BOM7","45","02/28/2025","299.00","1"
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","CCX1","3","02/28/2025","299.00","1"
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","CCX2","47","02/28/2025","299.00","1"
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","CJB1","10","02/28/2025","299.00","1"
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","DED4","42","02/28/2025","299.00","1"
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","DEL4","62","02/28/2025","299.00","1"
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","DEL5","11","02/28/2025","299.00","1"
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","GAX1","14","02/28/2025","299.00","1"
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","HYD8","12","02/28/2025","299.00","1"
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","LKO1","2","02/28/2025","299.00","1"
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","MAA4","40","02/28/2025","299.00","1"
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","N11","3","02/28/2025","299.00",""
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","PNQ3","9","02/28/2025","299.00","1"
"167517","PT0037-000250BP","Mustard Seeds (Rai Big) | 250 g | Brown Pouch","R11","2","02/28/2025","299.00",""
"176637","PT0037-000350BP","Mustard Seeds (Rai Big) | 350 g | Brown Pouch","BOM5","4","-","299.00","1"
"176637","PT0037-000350BP","Mustard Seeds (Rai Big) | 350 g | Brown Pouch","CCX1","2","-","299.00","1"
"176637","PT0037-000350BP","Mustard Seeds (Rai Big) | 350 g | Brown Pouch","DED4","1","-","299.00","1"
"176637","PT0037-000350BP","Mustard Seeds (Rai Big) | 350 g | Brown Pouch","HYD3","1","-","299.00","1"
"176637","PT0037-000350BP","Mustard Seeds (Rai Big) | 350 g | Brown Pouch","R13","1","-","299.00",""
"176637","PT0037-000350BP","Mustard Seeds (Rai Big) | 350 g | Brown Pouch","TW","14","-","299.00","1"
"176712","PT0037-000850BP","Mustard Seeds (Rai Big) | 850 g | Brown Pouch","BOM5","2","-","345.00","1"
"176712","PT0037-000850BP","Mustard Seeds (Rai Big) | 850 g | Brown Pouch","CCX1","1","-","345.00","1"
"176712","PT0037-000850BP","Mustard Seeds (Rai Big) | 850 g | Brown Pouch","R12","2","-","345.00",""
"176712","PT0037-000850BP","Mustard Seeds (Rai Big) | 850 g | Brown Pouch","TW","1","-","345.00","1"
"166694","PT0038","Pearl Millet, Bajra","M11","2800","-","52.08",""
"166694","PT0038","Pearl Millet, Bajra","M12","30000","-","52.08",""
"176520","PT0038-000850BP","Pearl Millet (Bajra) | 850 g | Brown Pouch","BOM5","8","-","299.00","1"
"176520","PT0038-000850BP","Pearl Millet (Bajra) | 850 g | Brown Pouch","TW","10","-","299.00","1"
"173207","PT0038-000900BP","Pearl Millet (Bajra) | 900 g | Brown Pouch","R12","1","-","299.00",""
"173400","PT0038-001800BP","Pearl Millet (Bajra) | 1800 g | Brown Pouch","BLR8","1","02/28/2025","449.00","1"
"173400","PT0038-001800BP","Pearl Millet (Bajra) | 1800 g | Brown Pouch","BOM5","2","02/28/2025","449.00","1"
"173400","PT0038-001800BP","Pearl Millet (Bajra) | 1800 g | Brown Pouch","BOM7","1","02/28/2025","449.00","1"
"173400","PT0038-001800BP","Pearl Millet (Bajra) | 1800 g | Brown Pouch","DEL5","1","02/28/2025","449.00","1"
"166697","PT0039","Urad Dal Split with Skin","M11","21100","-","133.70",""
"176521","PT0039-000850BP","Urad Dal Split with Skin | 850 g | Brown Pouch","BOM5","1","-","479.00","1"
"176521","PT0039-000850BP","Urad Dal Split with Skin | 850 g | Brown Pouch","BOM7","2","-","479.00","1"
"176521","PT0039-000850BP","Urad Dal Split with Skin | 850 g | Brown Pouch","CCX1","1","-","479.00","1"
"176521","PT0039-000850BP","Urad Dal Split with Skin | 850 g | Brown Pouch","CCX2","1","-","479.00","1"
"176521","PT0039-000850BP","Urad Dal Split with Skin | 850 g | Brown Pouch","DEL4","1","-","479.00","1"
"176521","PT0039-000850BP","Urad Dal Split with Skin | 850 g | Brown Pouch","DEL5","2","-","479.00","1"
"176521","PT0039-000850BP","Urad Dal Split with Skin | 850 g | Brown Pouch","GAX1","1","-","479.00","1"
"176521","PT0039-000850BP","Urad Dal Split with Skin | 850 g | Brown Pouch","WT","1","-","479.00","1"
"166701","PT0040","Chia Seeds","M14","5420","-","290.80",""
"168680","PT0040-000250BP","Chia Seeds | 250 g | Brown Pouch","R13","1","-","315.00",""
"168680","PT0040-000250BP","Chia Seeds | 250 g | Brown Pouch","TW","20","-","315.00","1"
"176638","PT0040-000350BP","Chia Seeds | 350 g | Brown Pouch","TW","10","-","449.00","1"
"173225","PT0040-000400BP","Chia Seeds | 400 g | Brown Pouch","N21","1","-","449.00",""
"166703","PT0041","White Quinoa","M12","2530","-","165.60",""
"176523","PT0041-000850BP","White Quinoa | 850 g | Brown Pouch","TW","10","-","459.00","1"
"176596","PT0041-001800BP","White Quinoa | 1800 g | Brown Pouch","R12","1","-","855.00",""
"166706","PT0042","Toor Dal Split, Arhar Dal Pegion Pea","M11","76500","-","204.85",""
"176524","PT0042-000850BP","Toor Dal Split (Arhar Dal Pegion Pea) | 850 g | Brown Pouch","CJB1","10","-","450.00","1"
"173403","PT0042-001800BP","Toor Dal Split (Arhar Dal Pegion Pea) | 1800 g | Brown Pouch","BLR8","1","07/31/2025","799.00","1"
"173403","PT0042-001800BP","Toor Dal Split (Arhar Dal Pegion Pea) | 1800 g | Brown Pouch","BOM5","3","07/31/2025","799.00","1"
"173403","PT0042-001800BP","Toor Dal Split (Arhar Dal Pegion Pea) | 1800 g | Brown Pouch","CCX1","4","07/31/2025","799.00","1"
"173403","PT0042-001800BP","Toor Dal Split (Arhar Dal Pegion Pea) | 1800 g | Brown Pouch","DEL5","1","07/31/2025","799.00","1"
"173403","PT0042-001800BP","Toor Dal Split (Arhar Dal Pegion Pea) | 1800 g | Brown Pouch","HYD3","1","07/31/2025","799.00","1"
"166710","PT0043","Cumin Powder, Jeera Powder","M14","1020","-","503.78",""
"167521","PT0043-000250BP","Cumin Powder (Jeera Powder) | 250 g | Brown Pouch","BLR7","2","12/31/2025","459.00","1"
"167521","PT0043-000250BP","Cumin Powder (Jeera Powder) | 250 g | Brown Pouch","R12","1","-","459.00",""
"166713","PT0044","Cumin Seeds, Jeera","M11","13060","-","438.49",""
"167522","PT0044-000250BP","Cumin Seeds (Jeera) | 250 g | Brown Pouch","BLR7","4","10/31/2025","439.00","1"
"167522","PT0044-000250BP","Cumin Seeds (Jeera) | 250 g | Brown Pouch","DEL5","2","11/30/2025","439.00","1"
"167522","PT0044-000250BP","Cumin Seeds (Jeera) | 250 g | Brown Pouch","HYD8","2","11/30/2025","439.00","1"
"167522","PT0044-000250BP","Cumin Seeds (Jeera) | 250 g | Brown Pouch","MAA4","2","10/31/2025","439.00","1"
"167522","PT0044-000250BP","Cumin Seeds (Jeera) | 250 g | Brown Pouch","TW","10","-","439.00","1"
"176639","PT0044-000350BP","Cumin Seeds (Jeera) | 350 g | Brown Pouch","BLR8","1","-","529.00","1"
"166715","PT0045","Turmeric Powder, Haldi Powder","M11","1570","-","185.15",""
"166715","PT0045","Turmeric Powder, Haldi Powder","M12","24750","-","185.15",""
"168687","PT0045-000080GB","Turmeric Powder (Haldi Powder) | 80 g | Glass Bottle","BLR8","8","04/30/2025","215.00","1"
"168687","PT0045-000080GB","Turmeric Powder (Haldi Powder) | 80 g | Glass Bottle","TW","1","09/30/2025","215.00","1"
"168688","PT0045-000200GB","Turmeric Powder (Haldi Powder) | 200 g | Glass Bottle","BOM5","11","06/29/2025","315.00","1"
"168688","PT0045-000200GB","Turmeric Powder (Haldi Powder) | 200 g | Glass Bottle","TW","10","-","315.00","1"
"168635","PT0046","Cassia Cinnamon Bark, Dalchini","M11","2850","-","432.20",""
